wage,lwage,sex,shs,hsg,scl,clg,ad,mw,so,we,ne,exp1,exp2,exp3,exp4,occ,occ2,ind,ind2
31.25,3.4420193761824107,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.5,0.7225,0.614125,0.52200625,1050,3,8190,18
19.71153846153846,2.981204172991081,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,1.21,1.331,1.4641,3255,10,8270,18
12.01923076923077,2.486507931154974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.36,0.216,0.1296,7750,21,3490,6
26.442307692307693,3.274965291519244,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.04,0.008,0.0016,800,2,2180,5
16.153846153846153,2.7821581732559317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.5,3.0625,5.359375,9.37890625,3740,12,9470,22
25.0,3.2188758248682006,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16.5,2.7225,4.492125,7.41200625,4700,16,4990,9
16.4,2.797281334830153,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.69,2.197,2.8561,7315,20,770,4
10.121457489878543,2.314657674228315,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.09,0.027,0.0081,3648,11,7480,14
13.0,2.5649493574615367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.25,0.125,0.0625,6440,19,770,4
11.0,2.3978952727983707,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.36,0.216,0.1296,4760,16,5580,9
29.38034188034188,3.3803258071770705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,44.0,19.36,85.184,374.8096,420,1,8370,18
12.01923076923077,2.486507931154974,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.36,0.216,0.1296,5350,17,1390,5
27.77777777777778,3.324236340526027,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.24,5.832,10.4976,7700,21,2190,5
12.5,2.5257286443082556,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.5,0.5625,0.421875,0.31640625,4040,13,8690,20
16.80672268907563,2.821778966430553,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.81,0.729,0.6561,9130,22,6470,11
23.076923076923077,3.138833117194664,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.5,1.8225,2.460375,3.32150625,220,1,9170,21
22.596153846153847,3.117779707996832,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.5,0.3025,0.166375,0.09150625,6200,19,770,4
72.11538461538461,4.278267400383029,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,12.96,46.656,167.9616,10,1,3895,6
19.71153846153846,2.981204172991081,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.16,0.064,0.0256,2310,8,7860,17
12.94378698224852,2.560615903308696,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.5,3.0625,5.359375,9.37890625,3510,10,8190,18
32.05128205128205,3.4673371841667002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.16,0.064,0.0256,1530,4,2190,5
19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.04,0.008,0.0016,2310,8,7860,17
15.811965811965813,2.7607669832746145,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.5,1.1025,1.157625,1.21550625,5700,17,7390,14
27.403846153846153,3.3106833741213237,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,2.56,4.096,6.5536,5240,17,6670,11
17.307692307692307,2.8511510447428834,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.16,0.064,0.0256,3649,11,8190,18
26.442307692307693,3.274965291519244,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.09,0.027,0.0081,540,2,6990,12
10.285714285714286,2.330755969960742,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.81,0.729,0.6561,4110,13,8680,20
16.457142857142856,2.8007595992064775,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.01,0.001,0.0001,4110,13,8680,20
11.538461538461538,2.445685936634719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37.0,13.69,50.653,187.4161,9620,22,1480,5
14.423076923076923,2.668829487948929,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2.56,4.096,6.5536,6230,19,770,4
20.0,2.995732273553991,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,4.84,10.648,23.4256,1105,3,7380,14
15.384615384615385,2.7333680090865,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.49,0.343,0.2401,9720,22,6170,10
17.976588628762542,2.889070279605177,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,8740,21,3570,6
14.214046822742475,2.654230688527776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,8220,21,3570,6
26.923076923076923,3.2929837970219227,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.64,0.512,0.4096,1220,3,9380,22
16.826923076923077,2.822980167776187,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,29.0,8.41,24.389,70.7281,3500,10,8270,18
21.634615384615383,3.074294596057093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,9.0,27.0,81.0,9130,22,4690,9
57.69230769230769,4.05512384906882,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,1530,4,3895,6
5.555555555555555,1.7147984280919266,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.81,0.729,0.6561,310,1,8680,20
16.826923076923077,2.822980167776187,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,32.0,10.24,32.768,104.8576,230,1,7870,17
29.807692307692307,3.3947664913318647,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,22.0,4.84,10.648,23.4256,430,1,670,3
38.22115384615385,3.6433891279470596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,120,1,6870,12
14.423076923076923,2.668829487948929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.5,0.9025,0.857375,0.81450625,140,1,1070,5
20.085470085470085,2.9999966723404485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.16,0.064,0.0256,2630,9,3980,6
12.884615384615385,2.5560339938035845,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,3.61,6.859,13.0321,5120,17,8590,19
16.0,2.772588722239781,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.09,0.027,0.0081,4040,13,8660,20
12.01923076923077,2.486507931154974,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.25,0.125,0.0625,2145,7,7270,14
27.01923076923077,3.296548863186419,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33.0,10.89,35.937,118.5921,230,1,7870,17
14.423076923076923,2.668829487948929,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,9.0,27.0,81.0,4700,16,4970,9
10.897435897435898,2.3885275227947704,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.69,2.197,2.8561,410,1,4690,9
15.384615384615385,2.7333680090865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5,0.4225,0.274625,0.17850625,7750,21,3180,6
17.307692307692307,2.8511510447428834,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.5,0.4225,0.274625,0.17850625,4700,16,5070,9
24.51923076923077,3.199457739011099,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.09,0.027,0.0081,630,2,7580,16
16.826923076923077,2.822980167776187,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4850,16,1590,5
26.923076923076923,3.2929837970219227,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.5,0.7225,0.614125,0.52200625,140,1,2780,6
17.094017094017094,2.8387285247443264,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,6.25,15.625,39.0625,1e+05,21,3960,6
12.01923076923077,2.486507931154974,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.36,0.216,0.1296,4110,13,8680,20
12.5,2.5257286443082556,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,9.0,27.0,81.0,6355,19,770,4
10.0,2.302585092994046,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,1.69,2.197,2.8561,4020,13,8680,20
8.547008547008547,2.145581344184381,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,9.0,27.0,81.0,5300,17,8660,20
25.528846153846153,3.2398090345346664,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,2.89,4.913,8.3521,740,2,7890,17
9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.81,0.729,0.6561,6355,19,770,4
29.09919028340081,3.370710348477629,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,29.0,8.41,24.389,70.7281,2200,8,7870,17
9.85576923076923,2.288056992431136,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,2.56,4.096,6.5536,4760,16,4770,9
13.942307692307692,2.634927936273247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,3.61,6.859,13.0321,4210,14,7770,16
55.66801619433198,4.01940576646674,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.81,0.729,0.6561,8740,21,7290,14
10.761834319526628,2.376006015996729,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,3.61,6.859,13.0321,4760,16,5080,9
34.72222222222222,3.5473798918402366,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.36,0.216,0.1296,3255,10,8190,18
31.73076923076923,3.457286848313199,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.36,0.216,0.1296,630,2,770,4
20.0,2.995732273553991,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.5,0.7225,0.614125,0.52200625,7750,21,2380,5
17.857142857142858,2.882403588246988,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.09,0.027,0.0081,1e+05,20,7680,16
14.5,2.6741486494265287,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.5,2.4025,3.723875,5.77200625,4250,14,7770,16
25.641025641025642,3.2441936328524905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,1.21,1.331,1.4641,40,1,7470,14
11.834319526627219,2.4710037446190087,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.25,0.125,0.0625,7810,21,1180,5
16.826923076923077,2.822980167776187,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01,0.001,0.0001,7010,20,8790,21
21.794871794871796,3.081674703354716,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.5,6.5025,16.581375,42.28250625,350,1,8190,18
11.057692307692308,2.403126322215923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.25,0.125,0.0625,4030,13,8680,20
12.706043956043956,2.542077782309785,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.5,6.0025,14.706125,36.03000625,5000,17,8270,18
13.461538461538462,2.5998366164619773,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,6420,19,770,4
11.242603550295858,2.419710450231458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01,0.001,0.0001,3500,10,8090,18
19.23076923076923,2.9565115604007097,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.16,0.064,0.0256,7200,20,4670,9
15.811965811965813,2.7607669832746145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.36,0.216,0.1296,7200,20,4670,9
12.0,2.4849066497880004,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,4720,16,5380,9
12.98076923076923,2.5634689722911026,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.44,1.728,2.0736,2310,8,7860,17
20.192307692307693,3.005301724570142,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.5,5.0625,11.390625,25.62890625,4000,13,8680,20
34.18803418803419,3.5318757053042718,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.81,0.729,0.6561,840,2,6570,11
28.846153846153847,3.361976668508874,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.16,0.064,0.0256,4250,14,8590,19
16.826923076923077,2.822980167776187,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.5,5.0625,11.390625,25.62890625,1550,4,570,3
12.01923076923077,2.486507931154974,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.5,2.4025,3.723875,5.77200625,4350,15,9090,21
16.10576923076923,2.7791775451177942,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.5,1.3225,1.520875,1.74900625,7950,21,2670,6
38.46153846153846,3.649658740960655,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.1225,0.042875,0.01500625,7200,20,8770,21
21.978021978021978,3.0900429530252325,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,11.5,1.3225,1.520875,1.74900625,2630,9,5170,9
24.725274725274726,3.207825988681616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,2.89,4.913,8.3521,7360,20,770,4
47.00854700854701,3.8503294364228062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,5.29,12.167,27.9841,1320,4,3580,6
38.46153846153846,3.649658740960655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,3.24,5.832,10.4976,4760,16,4870,9
5.982905982905983,1.7889064002456485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.96,2.744,3.8416,3740,12,9470,22
4.8076923076923075,1.570217199280819,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.44,1.728,2.0736,3400,10,8180,18
19.23076923076923,2.9565115604007097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,9.0,27.0,81.0,5600,17,1570,5
13.88888888888889,2.631089159966082,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.25,0.125,0.0625,8740,21,7290,14
11.242603550295858,2.419710450231458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,3500,10,8090,18
9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.25,0.125,0.0625,8140,21,3570,6
11.538461538461538,2.445685936634719,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.36,0.216,0.1296,140,1,3570,6
9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.25,0.125,0.0625,6230,19,770,4
15.934065934065934,2.76845932889777,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,1.44,1.728,2.0736,4710,16,1e+05,13
15.680473372781066,2.7524162040571944,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.96,2.744,3.8416,9000,22,7790,16
19.23076923076923,2.9565115604007097,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.16,0.064,0.0256,2310,8,7860,17
12.98076923076923,2.5634689722911026,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,5.76,13.824,33.1776,7750,21,2370,5
9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.49,0.343,0.2401,3600,11,8170,18
14.743589743589743,2.690808394667704,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,5240,17,4970,9
9.615384615384615,2.2633643798407643,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0,1.0,9640,22,4970,9
9.951923076923077,2.297765806558097,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.5,1.1025,1.157625,1.21550625,8965,21,3895,6
21.634615384615383,3.074294596057093,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.16,0.064,0.0256,3420,10,7480,14
21.794871794871796,3.081674703354716,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,2.25,3.375,5.0625,3220,10,8190,18
25.0,3.2188758248682006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.96,2.744,3.8416,6520,19,3080,6
33.65384615384615,3.5161273483361324,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,14.44,54.872,208.5136,9130,22,6170,10
7.451923076923077,2.0084721302119743,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01,0.001,0.0001,2910,9,7490,14
10.961538461538462,2.3943926422471686,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.04,0.008,0.0016,4740,16,7080,13
26.442307692307693,3.274965291519244,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,15.0,2.25,3.375,5.0625,630,2,7070,13
9.615384615384615,2.2633643798407643,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.0,15.21,59.319,231.3441,4720,16,4970,9
11.538461538461538,2.445685936634719,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.5,15.6025,61.629875,243.43800625,4010,13,7860,17
36.05769230769231,3.5851202198230836,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,4.41,9.261,19.4481,20,1,6170,10
24.23076923076923,3.1876232813640963,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,7.84,21.952,61.4656,4700,16,5480,9
14.423076923076923,2.668829487948929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.25,0.125,0.0625,2015,6,9470,22
17.628205128205128,2.86950018341108,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01,0.001,0.0001,2330,8,7860,17
12.98076923076923,2.5634689722911026,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.81,0.729,0.6561,4700,16,5380,9
38.0,3.6375861597263857,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,3.61,6.859,13.0321,430,1,8790,21
14.423076923076923,2.668829487948929,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.5,0.7225,0.614125,0.52200625,20,1,8660,20
9.615384615384615,2.2633643798407643,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.25,0.125,0.0625,4010,13,8680,20
16.025641025641026,2.7741900036067553,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.49,0.343,0.2401,4240,14,7690,16
120.1923076923077,4.78909302414902,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,17.0,2.89,4.913,8.3521,3060,10,8180,18
19.471153846153847,2.9689340803992668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.04,0.008,0.0016,800,2,7280,14
25.48076923076923,3.237924019838895,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,35.0,12.25,42.875,150.0625,4620,15,8590,19
45.72649572649573,3.8226779050922963,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,18.0,3.24,5.832,10.4976,430,1,7470,14
19.555555555555557,2.9732594177019327,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,3.61,6.859,13.0321,800,2,6390,10
38.46153846153846,3.649658740960655,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.09,0.027,0.0081,4840,16,770,4
13.461538461538462,2.5998366164619773,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,7.29,19.683,53.1441,5700,17,9160,21
65.38461538461539,4.180286992022825,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,26.0,6.76,17.576,45.6976,630,2,9160,21
9.615384615384615,2.2633643798407643,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,20.0,4.0,8.0,16.0,420,1,9160,21
21.153846153846153,3.0518217402050345,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,11.0,1.21,1.331,1.4641,2050,6,9160,21
8.461538461538462,2.1355310083308794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.64,0.512,0.4096,6260,19,770,4
38.84615384615385,3.659609071813823,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,3.24,5.832,10.4976,4800,16,7470,14
19.23076923076923,2.9565115604007097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,1.69,2.197,2.8561,5240,17,6880,12
23.846153846153847,3.1716229400176554,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01,0.001,0.0001,5700,17,6170,10
28.846153846153847,3.361976668508874,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.04,0.008,0.0016,120,1,7470,14
32.544378698224854,3.482604656297489,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.04,0.008,0.0016,430,1,7380,14
13.461538461538462,2.5998366164619773,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.25,0.125,0.0625,430,1,7380,14
34.61538461538461,3.544298225302829,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,4.41,9.261,19.4481,3255,10,7870,17
47.450980392156865,3.8596971864264065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,27.0,7.29,19.683,53.1441,1010,3,7380,14
19.23076923076923,2.9565115604007097,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.81,0.729,0.6561,5000,17,7980,18
31.25,3.4420193761824107,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.09,0.027,0.0081,4810,16,6990,12
57.69230769230769,4.05512384906882,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3060,10,8190,18
40.86538461538461,3.7102833627770897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.04,0.008,0.0016,850,2,6970,12
13.221153846153847,2.5818181109592993,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.5,0.1225,0.042875,0.01500625,5860,17,8190,18
47.11538461538461,3.8525995849573453,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.36,0.216,0.1296,230,1,7870,17
86.53846153846153,4.4605889571769834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.44,1.728,2.0736,50,1,8560,19
36.05769230769231,3.5851202198230836,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.0,4.41,9.261,19.4481,1300,4,7290,14
24.03846153846154,3.1796551117149194,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,1.96,2.744,3.8416,5860,17,8190,18
46.53846153846154,3.8402791005693047,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,6.76,17.576,45.6976,50,1,7380,14
26.923076923076923,3.2929837970219227,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,1.44,1.728,2.0736,3245,10,8090,18
16.826923076923077,2.822980167776187,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,30.5,9.3025,28.372625,86.53650625,940,2,6890,12
26.442307692307693,3.274965291519244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.5,5.5225,12.977875,30.49800625,7020,20,6680,11
31.623931623931625,3.45391416383456,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.64,0.512,0.4096,1006,3,7380,14
23.076923076923077,3.138833117194664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,1.96,2.744,3.8416,136,1,4670,9
26.923076923076923,3.2929837970219227,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40.0,16.0,64.0,256.0,9130,22,6170,10
11.538461538461538,2.445685936634719,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,38.0,14.44,54.872,208.5136,4350,15,9090,21
17.582417582417584,2.8668994017110228,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,2.56,4.096,6.5536,310,1,8680,20
20.87912087912088,3.038749658637682,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.5,0.2025,0.091125,0.04100625,4020,13,8680,20
